,x,y,hue,year,type,name,region,chapter_name
3617,53.134518,-27.595987,32,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),preamble
3618,-39.911087,26.74783,8,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),general principles
3619,-40.79692,38.09029,8,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),"political dialogue and reform, political association, cooperation and convergence in the field of foreign and security policy"
3620,-57.65954,-13.445976,46,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),"justice, freedom and security"
3621,0.07793077,61.476875,57,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),national treatment and market access for goods
3622,23.281122,69.33383,57,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),trade remedies
3623,-11.925762,36.84467,55,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),technical barriers to trade
3624,-32.034073,-29.71727,10,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),sanitary and phytosanitary measures
3625,18.827005,-67.64315,25,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),customs and trade facilitation
3626,31.90635,-49.687016,44,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),"establishment, trade in services and electronic commerce"
3627,22.26886,-43.66292,2,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),current payments and movement of capital
3628,-53.654552,-6.6848807,46,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),public procurement
3629,-68.26038,7.9511657,3,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),intellectual property
3630,-5.7006874,-70.60969,5,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),competition
3631,-74.525764,19.766806,3,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),trade-related energy
3632,0.74657714,5.7065716,40,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),transparency
3633,74.28458,-14.155504,6,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),trade and sustainable development
3634,-53.727093,-10.830968,46,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),dispute settlement
3635,-29.296047,-37.718433,10,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),mediation mechanism
3636,24.40522,-34.6199,2,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),"energy cooperation, including nuclear issues"
3637,15.952502,-12.364283,36,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),macro-economic cooperation
3638,-57.372692,-35.03063,1,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),"management of public finances: budget policy, internal control and external audit."
3639,-13.119477,11.828558,55,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),taxation
3640,-9.724082,-1.3072758,14,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),statistics
3641,53.916157,-28.172352,32,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),environment
3642,-37.04932,23.997993,8,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),transport
3643,-40.504406,39.380726,8,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),space
3644,-52.15041,-9.317186,46,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),cooperation in science and technology
3645,-11.757488,-46.163773,23,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),industrial and enterprise policy
3646,-4.2871594,28.616962,55,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),mining and metals
3647,-34.210598,-28.436731,10,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),financial services
3648,-53.501064,-32.224358,1,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),"company law, corporate governance, accounting and auditing"
3649,18.88914,-7.1420083,36,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),information society
3650,-43.592262,-0.4473427,46,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),audio-visual policy
3651,-16.907297,2.687446,31,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),tourism
3652,-40.015465,9.968307,8,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),agriculture and rural development
3653,-48.233463,-5.4568605,46,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),fisheries and maritime policies
3654,-45.2594,-3.3680398,46,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),danube river
3655,6.9249473,63.14838,57,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),consumer protection
3656,32.634777,35.58895,49,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),"cooperation on employment, social policy and equal opportunities"
3657,44.915936,28.3051,51,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),public health
3658,42.36627,-1.5736457,27,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),"education, training, and youth"
3659,14.24604,32.590137,19,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),culture
3660,44.416447,-1.7597651,27,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),cooperation in the field of sport and physical activity
3661,28.211931,-49.336906,44,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),civil society cooperation
3662,-12.335725,38.381355,55,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),cross-border and regional cooperation
3663,-32.919407,-27.664991,10,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),participation in european union agencies and programmes
3664,18.095156,-67.65527,25,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),"financial cooperation, with anti-fraud provisions"
3665,30.00857,-47.852818,44,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),institutional framework
3666,13.33416,-36.85437,2,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),general and final provisions
3667,-53.626507,-6.5896983,46,2014,Free Trade Agreement & Economic Integration Agreement,EU - Ukraine,Europe; Commonwealth of Independent States (CIS),conclusion
3668,-67.90495,12.920312,3,2014,Free Trade Agreement,Chile - Viet Nam,South America; East Asia,preamble
3669,-4.899347,-69.11223,5,2014,Free Trade Agreement,Chile - Viet Nam,South America; East Asia,initial provisions
3670,-73.71848,15.624932,3,2014,Free Trade Agreement,Chile - Viet Nam,South America; East Asia,general definitions
3671,-34.132183,-37.38821,10,2014,Free Trade Agreement,Chile - Viet Nam,South America; East Asia,trade in goods
3672,25.966705,-34.518055,2,2014,Free Trade Agreement,Chile - Viet Nam,South America; East Asia,rules of origin
3673,15.472271,-12.494252,36,2014,Free Trade Agreement,Chile - Viet Nam,South America; East Asia,customs administration
3674,-58.959038,-34.452507,1,2014,Free Trade Agreement,Chile - Viet Nam,South America; East Asia,sanitary and phytosanitary measures
3675,-2.1999512,-15.751436,14,2014,Free Trade Agreement,Chile - Viet Nam,South America; East Asia,"technical regulations, standards and conformity assessment procedures"
3676,-7.8605986,19.37828,55,2014,Free Trade Agreement,Chile - Viet Nam,South America; East Asia,trade defense
3677,-38.0442,48.153618,8,2014,Free Trade Agreement,Chile - Viet Nam,South America; East Asia,cooperation
3678,-45.392563,-3.1409981,46,2014,Free Trade Agreement,Chile - Viet Nam,South America; East Asia,transparency
3679,-2.954135,52.586193,55,2014,Free Trade Agreement,Chile - Viet Nam,South America; East Asia,administration
3680,45.336628,28.60537,51,2014,Free Trade Agreement,Chile - Viet Nam,South America; East Asia,dispute settlement
3681,16.785995,30.460426,19,2014,Free Trade Agreement,Chile - Viet Nam,South America; East Asia,exceptions
3682,42.73848,23.040989,51,2014,Free Trade Agreement,Chile - Viet Nam,South America; East Asia,final provisions
3683,45.984734,30.192255,51,2014,Free Trade Agreement,Chile - Viet Nam,South America; East Asia,conclusion
3684,42.48003,21.450552,27,2012,Free Trade Agreement & Economic Integration Agreement,"EFTA - Hong Kong, China",East Asia; Europe,preamble
3685,41.048256,-0.107411996,27,2012,Free Trade Agreement & Economic Integration Agreement,"EFTA - Hong Kong, China",East Asia; Europe,general provisions
3686,-13.696881,62.39499,58,2012,Free Trade Agreement & Economic Integration Agreement,"EFTA - Hong Kong, China",East Asia; Europe,trade in goods
3687,49.77203,27.101711,51,2012,Free Trade Agreement & Economic Integration Agreement,"EFTA - Hong Kong, China",East Asia; Europe,trade in services
3688,46.312523,32.701935,51,2012,Free Trade Agreement & Economic Integration Agreement,"EFTA - Hong Kong, China",East Asia; Europe,investment
3689,48.175575,24.281874,51,2012,Free Trade Agreement & Economic Integration Agreement,"EFTA - Hong Kong, China",East Asia; Europe,protection of intellectual property
3690,15.989348,12.437476,50,2012,Free Trade Agreement & Economic Integration Agreement,"EFTA - Hong Kong, China",East Asia; Europe,government procurement
3691,46.391163,27.426704,51,2012,Free Trade Agreement & Economic Integration Agreement,"EFTA - Hong Kong, China",East Asia; Europe,competition
3692,-18.809263,-14.637459,14,2012,Free Trade Agreement & Economic Integration Agreement,"EFTA - Hong Kong, China",East Asia; Europe,trade and environment
3693,-44.026566,21.26189,8,2012,Free Trade Agreement & Economic Integration Agreement,"EFTA - Hong Kong, China",East Asia; Europe,institutional provisions
3694,-1.103302,53.344746,57,2012,Free Trade Agreement & Economic Integration Agreement,"EFTA - Hong Kong, China",East Asia; Europe,dispute settlement
3695,-64.80544,10.034282,3,2012,Free Trade Agreement & Economic Integration Agreement,"EFTA - Hong Kong, China",East Asia; Europe,final provisions
3696,47.849037,26.44412,51,2012,Free Trade Agreement & Economic Integration Agreement,"EFTA - Hong Kong, China",East Asia; Europe,conclusion
3697,12.653212,-36.188805,2,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,preamble
3698,-21.725557,-12.518038,14,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,essential elements
3699,12.691255,-35.461006,2,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,general provisions
3700,-38.617146,20.90927,8,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,definitions of general application
3701,15.561462,-27.940565,2,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,institutional provisions
3702,-13.464626,40.321228,55,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,market access for goods
3703,-32.99947,-27.0854,10,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,trade remedies
3704,-0.1344824,-61.556244,5,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,customs and trade facilitation
3705,33.731304,-50.508106,44,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,technical barriers to trade
3706,24.081224,-44.993744,2,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,sanitary and phytosanitary measures
3707,4.953724,-29.64134,2,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,
3708,-62.62584,5.6768384,3,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,exceptions
3709,74.70399,-13.830523,6,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,general provisions
3710,-56.1352,-8.634905,46,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,establishment
3711,-8.75681,28.025,55,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,cross-border supply of services
3712,-36.348076,-35.50736,10,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,temporary presence of natural persons for business purposes
3713,-8.464611,24.315962,55,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,regulatory framework
3714,-8.059223,13.658655,55,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,electronic commerce
3715,-10.600887,-3.8351603,14,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,exceptions
3716,-37.973152,48.620285,8,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,current payments and movement of capital
3717,-32.5623,16.593306,8,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,government procurement
3718,11.985968,68.31571,57,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,general provisions
3719,0.75879353,26.86345,55,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,protection of biodiversity and traditional knowledge
3720,-32.78088,-21.3712,26,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,provisions concerning intellectual property rights
3721,35.45179,-16.129728,27,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,enforcement of intellectual property rights
3722,9.02083,-2.5431798,17,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,transfer of technology
3723,37.573166,-0.3217673,27,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,cooperation
3724,48.21393,24.314257,51,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,competition
3725,-18.125702,6.9761,31,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,trade and sustainable development
3726,-44.239487,20.539686,8,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,transparency and administrative proceedings
3727,-38.095886,35.091213,8,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,general exceptions
3728,-0.3444399,-68.8025,5,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,"objectives, scope of application and definitions"
3729,18.52785,59.477577,57,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,consultations
3730,-13.242457,39.878193,55,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,dispute settlement procedures
3731,4.7206,6.8244057,40,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,general provisions
3732,-32.946194,-27.261583,10,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,technical assistance and trade-capacity building
3733,19.92714,-65.00161,25,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,final provisions
3734,36.115963,-51.534492,44,2013,Free Trade Agreement & Economic Integration Agreement,EU - Colombia and Peru,Europe; South America,conclusion
3735,-5.14384,-43.861973,23,2017,Free Trade Agreement,Canada - Ukraine,North America; Commonwealth of Independent States (CIS),preamble
3736,-47.073185,-0.46460938,46,2017,Free Trade Agreement,Canada - Ukraine,North America; Commonwealth of Independent States (CIS),general provisions and definitions
3737,-72.760056,12.770324,3,2017,Free Trade Agreement,Canada - Ukraine,North America; Commonwealth of Independent States (CIS),national treatment and market access
3738,-3.5145106,-67.36654,5,2017,Free Trade Agreement,Canada - Ukraine,North America; Commonwealth of Independent States (CIS),rules of origin and origin procedures
3739,10.832026,-45.757782,2,2017,Free Trade Agreement,Canada - Ukraine,North America; Commonwealth of Independent States (CIS),trade facilitation
3740,-31.65738,-35.190304,10,2017,Free Trade Agreement,Canada - Ukraine,North America; Commonwealth of Independent States (CIS),emergency action and trade remedies
3741,-72.47909,17.736383,3,2017,Free Trade Agreement,Canada - Ukraine,North America; Commonwealth of Independent States (CIS),sanitary and phytosanitary measures
3742,0.665522,2.978237,40,2017,Free Trade Agreement,Canada - Ukraine,North America; Commonwealth of Independent States (CIS),technical barriers to trade
3743,-12.061785,-7.034382,14,2017,Free Trade Agreement,Canada - Ukraine,North America; Commonwealth of Independent States (CIS),electronic commerce
3744,50.377193,-26.614212,32,2017,Free Trade Agreement,Canada - Ukraine,North America; Commonwealth of Independent States (CIS),"competition policy, monopolies and state enterprises"
3745,-39.36754,11.919736,8,2017,Free Trade Agreement,Canada - Ukraine,North America; Commonwealth of Independent States (CIS),government procurement
3746,-39.83312,40.185547,8,2017,Free Trade Agreement,Canada - Ukraine,North America; Commonwealth of Independent States (CIS),intellectual property
3747,-57.000423,-13.033778,46,2017,Free Trade Agreement,Canada - Ukraine,North America; Commonwealth of Independent States (CIS),environment
3748,-63.458477,12.146706,3,2017,Free Trade Agreement,Canada - Ukraine,North America; Commonwealth of Independent States (CIS),labour
3749,0.56084794,57.27816,57,2017,Free Trade Agreement,Canada - Ukraine,North America; Commonwealth of Independent States (CIS),transparency
3750,7.4652224,-13.357291,52,2017,Free Trade Agreement,Canada - Ukraine,North America; Commonwealth of Independent States (CIS),trade-related cooperation
3751,-13.660617,61.978577,58,2017,Free Trade Agreement,Canada - Ukraine,North America; Commonwealth of Independent States (CIS),administration of the agreement
3752,12.43352,-4.7088065,46,2017,Free Trade Agreement,Canada - Ukraine,North America; Commonwealth of Independent States (CIS),dispute settlement
3753,0.24786946,-37.270298,53,2017,Free Trade Agreement,Canada - Ukraine,North America; Commonwealth of Independent States (CIS),exceptions
3754,-2.3416598,-68.158165,5,2017,Free Trade Agreement,Canada - Ukraine,North America; Commonwealth of Independent States (CIS),final provisions
3755,46.158257,28.766966,51,2017,Free Trade Agreement,Canada - Ukraine,North America; Commonwealth of Independent States (CIS),conclusion
3756,0.24786946,-37.270298,53,2016,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of -  Colombia",South America; East Asia,preamble
3757,-40.97919,16.929409,8,2016,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of -  Colombia",South America; East Asia,initial provisions and general definitions
3758,33.52729,-11.802311,27,2016,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of -  Colombia",South America; East Asia,national treatment and market access for goods
3759,-38.084976,19.312063,8,2016,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of -  Colombia",South America; East Asia,rules of origin and origin procedures
3760,7.399299,59.44137,57,2016,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of -  Colombia",South America; East Asia,customs administration and trade facilitation
3761,7.4563046,-13.356495,52,2016,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of -  Colombia",South America; East Asia,sanitary and phytosanitary measures
3762,7.502704,-13.020216,52,2016,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of -  Colombia",South America; East Asia,technical barriers to trade
3763,-1.5665008,-64.50205,5,2016,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of -  Colombia",South America; East Asia,trade remedies
3764,7.4263363,-13.484465,52,2016,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of -  Colombia",South America; East Asia,investment
3765,23.980204,-45.96956,2,2016,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of -  Colombia",South America; East Asia,cross-border trade in services
3766,-10.221298,21.895079,55,2016,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of -  Colombia",South America; East Asia,temporary entry for business persons
3767,19.859835,-23.577126,2,2016,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of -  Colombia",South America; East Asia,telecommunications
3768,-60.60969,10.246898,3,2016,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of -  Colombia",South America; East Asia,electronic commerce
3769,1.8710876,-25.945366,2,2016,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of -  Colombia",South America; East Asia,competition and consumer policy
3770,-40.156593,28.981148,8,2016,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of -  Colombia",South America; East Asia,government procurement
3771,-36.386665,18.72217,8,2016,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of -  Colombia",South America; East Asia,intellectual property rights
3772,-36.38236,18.709578,8,2016,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of -  Colombia",South America; East Asia,trade and sustainable development
3773,-31.275066,11.107751,8,2016,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of -  Colombia",South America; East Asia,cooperation
3774,-2.2729917,52.63116,57,2016,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of -  Colombia",South America; East Asia,transparency
3775,-12.108094,37.286552,55,2016,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of -  Colombia",South America; East Asia,institutional provisions
3776,-38.175365,-31.458546,10,2016,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of -  Colombia",South America; East Asia,dispute settlement
3777,1.7260977,-66.6563,5,2016,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of -  Colombia",South America; East Asia,exceptions
3778,30.856653,-49.00088,44,2016,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of -  Colombia",South America; East Asia,final provisions
3779,1.481132,-36.785625,53,2016,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of -  Colombia",South America; East Asia,conclusion
3780,-57.644566,9.180678,3,2015,Free Trade Agreement & Economic Integration Agreement,China - Rep. of Korea,East Asia,preamble
3781,-70.68578,14.421028,3,2015,Free Trade Agreement & Economic Integration Agreement,China - Rep. of Korea,East Asia,initial provisions and definitions
3782,-71.65129,18.023142,3,2015,Free Trade Agreement & Economic Integration Agreement,China - Rep. of Korea,East Asia,national treatment and market access for goods
3783,74.26253,-14.7509775,6,2015,Free Trade Agreement & Economic Integration Agreement,China - Rep. of Korea,East Asia,rules of origin and origin implementation procedures
3784,-49.938705,-7.455789,46,2015,Free Trade Agreement & Economic Integration Agreement,China - Rep. of Korea,East Asia,customs procedures and trade facilitation
3785,12.377568,-44.702595,2,2015,Free Trade Agreement & Economic Integration Agreement,China - Rep. of Korea,East Asia,sanitary and phytosanitary measures
3786,-58.477886,-34.99442,1,2015,Free Trade Agreement & Economic Integration Agreement,China - Rep. of Korea,East Asia,technical barriers to trade
3787,18.804867,-8.3903675,36,2015,Free Trade Agreement & Economic Integration Agreement,China - Rep. of Korea,East Asia,trade remedies
3788,-48.2629,9.746911,34,2015,Free Trade Agreement & Economic Integration Agreement,China - Rep. of Korea,East Asia,trade in services
3789,-24.41127,-16.696335,34,2015,Free Trade Agreement & Economic Integration Agreement,China - Rep. of Korea,East Asia,financial services
3790,-38.936558,49.088524,8,2015,Free Trade Agreement & Economic Integration Agreement,China - Rep. of Korea,East Asia,telecommunications
3791,9.563697,63.42701,57,2015,Free Trade Agreement & Economic Integration Agreement,China - Rep. of Korea,East Asia,movement of natural persons
3792,15.199396,67.277885,57,2015,Free Trade Agreement & Economic Integration Agreement,China - Rep. of Korea,East Asia,investment
3793,-8.902128,28.669127,55,2015,Free Trade Agreement & Economic Integration Agreement,China - Rep. of Korea,East Asia,electronic commerce
3794,24.233322,-22.52438,27,2015,Free Trade Agreement & Economic Integration Agreement,China - Rep. of Korea,East Asia,competition
3795,9.711067,59.45701,57,2015,Free Trade Agreement & Economic Integration Agreement,China - Rep. of Korea,East Asia,intellectual property rights
3796,0.6550141,26.996592,55,2015,Free Trade Agreement & Economic Integration Agreement,China - Rep. of Korea,East Asia,environment and trade
3797,-33.114197,-21.337612,26,2015,Free Trade Agreement & Economic Integration Agreement,China - Rep. of Korea,East Asia,economic cooperation
3798,35.28392,-15.917918,5,2015,Free Trade Agreement & Economic Integration Agreement,China - Rep. of Korea,East Asia,transparency
3799,9.02083,-2.5431798,17,2015,Free Trade Agreement & Economic Integration Agreement,China - Rep. of Korea,East Asia,institutional provisions
3800,37.66085,-0.45766506,27,2015,Free Trade Agreement & Economic Integration Agreement,China - Rep. of Korea,East Asia,dispute settlement
3801,16.10219,12.148078,50,2015,Free Trade Agreement & Economic Integration Agreement,China - Rep. of Korea,East Asia,exceptions
3802,-18.125702,6.9761,31,2015,Free Trade Agreement & Economic Integration Agreement,China - Rep. of Korea,East Asia,final provisions
3803,-43.944614,21.240648,8,2013,Free Trade Agreement,"Korea, Republic of - Turkey",East Asia; Europe,preamble
3804,-38.05608,34.91064,8,2013,Free Trade Agreement,"Korea, Republic of - Turkey",East Asia; Europe,initial provisions and general definitions
3805,-0.95020956,-68.673386,5,2013,Free Trade Agreement,"Korea, Republic of - Turkey",East Asia; Europe,intellectual property rights
3806,18.178293,60.923584,57,2013,Free Trade Agreement,"Korea, Republic of - Turkey",East Asia; Europe,competition
3807,-0.27369267,27.302305,55,2013,Free Trade Agreement,"Korea, Republic of - Turkey",East Asia; Europe,transparency
3808,-33.476334,-21.65558,10,2013,Free Trade Agreement,"Korea, Republic of - Turkey",East Asia; Europe,trade and sustainable development
3809,1.4199322,-64.75551,5,2013,Free Trade Agreement,"Korea, Republic of - Turkey",East Asia; Europe,dispute settlement
3810,15.216864,-29.53965,2,2013,Free Trade Agreement,"Korea, Republic of - Turkey",East Asia; Europe,institutional provisions
3811,-63.092613,6.348578,3,2013,Free Trade Agreement,"Korea, Republic of - Turkey",East Asia; Europe,exceptions and final provisions
3812,-36.53109,-33.91063,10,2013,Free Trade Agreement,"Korea, Republic of - Turkey",East Asia; Europe,conclusion
3813,9.02083,-2.5431798,17,2010,Free Trade Agreement,Turkey - Montenegro,Europe,preamble
3814,11.118922,-45.774483,2,2010,Free Trade Agreement,Turkey - Montenegro,Europe,industrial products
3815,18.453352,-9.097464,36,2010,Free Trade Agreement,Turkey - Montenegro,Europe,agricultural and fishery products
3816,-17.835419,5.635043,31,2010,Free Trade Agreement,Turkey - Montenegro,Europe,services and investments
3817,-11.329677,-9.104919,14,2010,Free Trade Agreement,Turkey - Montenegro,Europe,common provisions
3818,-40.796246,11.493044,8,2010,Free Trade Agreement,Turkey - Montenegro,Europe,conclusion
3819,-40.031696,48.27947,8,2015,Free Trade Agreement & Economic Integration Agreement,Rep. of Korea - Viet Nam,East Asia,preamble
3820,-2.0501044,-67.385666,5,2015,Free Trade Agreement & Economic Integration Agreement,Rep. of Korea - Viet Nam,East Asia,general provisions
